,name,sallary,duty,time,location
7933,深圳市腾讯计算机系统有限公司,,TEG17-语音识别/合成研究员（深圳）,2月7日,深圳
7934,深圳市腾讯计算机系统有限公司,,SA-腾讯社交广告定向系统开发工程师（北京）,2月7日,北京
7935,深圳市腾讯计算机系统有限公司,,MIG09-QQ浏览器搜索服务后台开发工程师,2月7日,深圳
7936,深圳市腾讯计算机系统有限公司,,OMG236-推荐算法工程师（深圳）,2月7日,深圳
7937,深圳市腾讯计算机系统有限公司,,OMG236-视频推荐算法工程师(北京),2月7日,北京
7938,深圳市腾讯计算机系统有限公司,,WXG04-微信游戏数据分析工程师（深圳、广州）,2月7日,广州
7939,深圳市腾讯计算机系统有限公司,,18435-财付通高级风险分析师（深圳）,2月7日,深圳
7940,深圳市腾讯计算机系统有限公司,,MIG03-智能产品测试经理（深圳）,2月7日,深圳
7941,杭州同花顺数据开发有限公司,3-4.5千/月,机器人意图训练师,2月6日,杭州-余杭区
7942,杭州同花顺数据开发有限公司,5-8千/月,产品/数据运营专员,2月6日,杭州-余杭区
7943,杭州同花顺数据开发有限公司,1.5-3万/月,同花顺--医疗图像算法人员,2月6日,杭州-余杭区
7944,杭州同花顺数据开发有限公司,1.5-3万/月,同花顺--图像算法工程师,2月6日,杭州-余杭区
7945,达达-京东到家,1.5-2万/月,算法工程师,2月6日,北京-大兴区
7946,达达-京东到家,1.5-2.5万/月,算法工程师,2月6日,北京-大兴区
7947,南京苏宁软件技术有限公司,3-6万/月,算法经理（个性化推荐）(008785),2月6日,北京
7948,南京苏宁软件技术有限公司,1.5-3万/月,算法工程师（自然语言）(008790),2月6日,北京
7949,苏宁云商集团股份有限公司-IT总部,2.5-5万/月,优化算法经理(007003),2月6日,上海
7950,苏宁云商集团股份有限公司-IT总部,1-2万/月,高级算法工程师（广告）(004221),2月6日,南京
7951,苏宁云商集团股份有限公司-IT总部,1-2万/月,图像算法工程师(003795),2月6日,南京
7952,苏宁云商集团股份有限公司-IT总部,1-2万/月,个性化推荐算法(003756),2月6日,南京
7953,深圳市腾讯计算机系统有限公司,,SNG04-推荐工程师（深圳）,2月7日,深圳
7954,深圳市腾讯计算机系统有限公司,,SNG04-推荐算法工程师（深圳）,2月7日,深圳
7955,深圳市腾讯计算机系统有限公司,,MIG12-大数据平台高级架构师（深圳）,2月7日,深圳
7956,深圳市腾讯计算机系统有限公司,,MIG12-大数据算法应用高级架构师（深圳）,2月7日,深圳
7957,深圳市腾讯计算机系统有限公司,,MIG03-腾讯后台开发工程师（深圳）,2月7日,深圳
7958,玺得（深圳）科技有限公司,2-4万/月,资深计算机视觉研发工程师,2月6日,深圳-南山区
7959,深圳市雅诺信珠宝首饰有限公司,1.5-2万/月,大数据平台架构师,2月6日,深圳
7960,大连运邦科技发展有限公司,1.5-2万/月,JAVA架构设计师,2月6日,大连-高新园区
7961,深圳市赛格导航科技股份有限公司,1-2万/月,大数据架构师,2月6日,深圳-龙岗区
7962,深圳市赛格导航科技股份有限公司,2-3万/月,大数据技术总监,2月6日,深圳-龙岗区
7963,名创优品股份有限公司,3-5万/月,高级算法工程师,2月6日,广州
7964,深圳市赢众通金融信息服务有限责任...,1.5-2万/月,大数据开发工程师,2月6日,北京-海淀区
7965,南京苏宁软件技术有限公司,1.5-3万/月,算法工程师（优化）(008787),2月6日,北京
7966,广东雀鸟科技有限公司,0.8-1.2万/月,Python爬虫开发工程师,2月6日,广州-天河区
7967,长沙智能驾驶研究院有限公司,30-40万/年,深度学习算法研究总监,2月6日,长沙-岳麓区
7968,长沙智能驾驶研究院有限公司,35-45万/年,人工智能系统架构师,2月6日,长沙-岳麓区
7969,深圳市腾讯计算机系统有限公司,,17041-AI内容产品策划经理（深圳）,2月7日,深圳
7970,深圳市腾讯计算机系统有限公司,,TEG13-图像算法工程师(深圳),2月7日,深圳
7971,深圳市腾讯计算机系统有限公司,,TEG11-高级产品经理（深圳）,2月7日,深圳
7972,浙江星飞信息技术有限公司,1.5-2.5万/月,高级数据开发工程师,2月6日,广州-天河区
7973,天津普仁万合信息技术有限公司,0.8-1万/月,算法工程师,2月6日,天津-滨海新区
7974,北京的卢深视科技有限公司,0.8-1万/月,算法测试开发工程师,2月6日,合肥
7975,北京的卢深视科技有限公司,1.3-2.5万/月,C++性能优化工程师,2月6日,合肥
7976,长沙智能驾驶研究院有限公司,25-35万/年,深度学习主任工程师,2月6日,长沙-岳麓区
7977,长沙智能驾驶研究院有限公司,35-45万/年,主任算法科学家,2月6日,长沙-岳麓区
7978,长沙智能驾驶研究院有限公司,0.8-2万/月,辅助驾驶算法工程师,2月6日,长沙-岳麓区
7979,长沙智能驾驶研究院有限公司,0.8-2万/月,无人车算法工程师,2月6日,长沙-岳麓区
7980,深圳市腾讯计算机系统有限公司,,MIG15-自然语言处理研发工程师（北京）,2月7日,北京
7981,深圳市腾讯计算机系统有限公司,,SA-腾讯社交广告微信方向数据挖掘工程师（深圳）,2月7日,深圳
7982,深圳市腾讯计算机系统有限公司,,WXG02-微信音频内核开发工程师（深圳/北京/广州）,2月7日,深圳
7983,深圳市腾讯计算机系统有限公司,,TEG11-数据挖掘高级工程师（深圳）,2月7日,深圳
7984,深圳市腾讯计算机系统有限公司,,MIG09-资讯推荐算法高级工程师,2月7日,深圳
7985,北京的卢深视科技有限公司,1-1.5万/月,C++算法开发工程师,2月6日,合肥
7986,北京的卢深视科技有限公司,1-2万/月,C++软件开发工程师,2月6日,合肥
7987,北京的卢深视科技有限公司,1-1.5万/月,机器视觉算法工程师,2月6日,合肥
7988,深圳市腾讯计算机系统有限公司,,18425-金融数据研究工程师 （深圳）,2月7日,深圳
7989,长沙智能驾驶研究院有限公司,0.8-2万/月,智能驾驶算法工程师,2月6日,长沙-岳麓区
7990,长沙智能驾驶研究院有限公司,0.8-2万/月,无人驾驶算法工程师,2月6日,长沙-岳麓区
7991,长沙智能驾驶研究院有限公司,0.9-1.5万/月,英伟达平台软件开发工程师,2月6日,长沙-岳麓区
7992,长沙智能驾驶研究院有限公司,0.8-2万/月,深度学习算法工程师,2月6日,长沙-岳麓区
7993,深圳市腾讯计算机系统有限公司,,MIG09-NLP高级算法工程师,2月7日,深圳
7994,深圳市腾讯计算机系统有限公司,,MIG16-腾讯地图自然语言处理高级工程师(北京),2月7日,北京
7995,深圳市腾讯计算机系统有限公司,,OMG236-视频数据挖掘高级工程师（深圳）,2月7日,深圳
7996,深圳市腾讯计算机系统有限公司,,TEG03-高级算法研发工程师（深圳）,2月7日,深圳
7997,深圳市腾讯计算机系统有限公司,,22989-高级视频软件工程师（深圳）,2月7日,深圳
7998,云南腾云信息产业有限公司,1-2万/月,大数据研发工程师,2月6日,昆明
7999,云南腾云信息产业有限公司,1-2万/月,大数据开发工程师,2月6日,昆明
8000,杭州高特电子设备股份有限公司,1-1.5万/月,算法工程师,2月6日,杭州-西湖区
8001,苏州思必驰信息科技有限公司,1-1.5万/月,大数据处理与分析工程师,2月6日,苏州-工业园区
8002,苏州思必驰信息科技有限公司,1.5-3万/月,自然语言处理工程师,2月6日,苏州-工业园区
8003,深圳市腾讯计算机系统有限公司,,MIG09-QQ浏览器广告算法高级工程师,2月7日,深圳
8004,深圳市腾讯计算机系统有限公司,,WXG06-143 微信支付后台策略安全工程师,2月7日,广州
8005,深圳市腾讯计算机系统有限公司,,WXG06-143 微信支付后台策略安全工程师,2月7日,深圳
8006,江苏车置宝信息科技股份有限公司,1.5-2.5万/月,数据分析经理,2月6日,北京-朝阳区
8007,江苏车置宝信息科技股份有限公司,2-3万/月,高级算法工程师,2月6日,上海-徐汇区
8008,金数信息科技（苏州）有限公司,1-2万/月,推荐算法工程师,2月6日,苏州
8009,金数信息科技（苏州）有限公司,2-4万/月,首席科学家,2月6日,苏州
8010,深圳市腾讯计算机系统有限公司,,15614-PC游戏客户端开发工程师(上海）,2月7日,上海
8011,苏州思必驰信息科技有限公司,1.5-3万/月,自然语言处理工程师（NLP）,2月6日,苏州-工业园区
8012,苏州思必驰信息科技有限公司,1.5-2.5万/月,资深C/C++软件工程师（算法工程方向）,2月6日,苏州-工业园区
8013,明阳智慧能源集团股份公司,0.5-1万/月,数据分析工程师（故障诊断方向）,2月6日,中山
8014,明阳智慧能源集团股份公司,1.5-2.5万/月,数据分析工程师,2月6日,深圳-南山区
8015,恒生电子股份有限公司,1.2-2万/月,量化研究工程师-杭州（云纪网络）,2月6日,杭州-滨江区
8016,鼎程（上海）金融信息服务有限公司,1-1.5万/月,数据分析师,2月6日,上海
8017,深圳市腾讯计算机系统有限公司,,23674-新闻搜索算法高级工程师,2月7日,北京
8018,深圳市腾讯计算机系统有限公司,,HY1-数据分析工程师（深圳）,2月7日,深圳
8019,深圳市腾讯计算机系统有限公司,,TEG05-高级运营开发工程师（深圳）,2月7日,深圳
8020,金数信息科技（苏州）有限公司,1-2万/月,资深数据挖掘工程师,2月6日,苏州
8021,金数信息科技（苏州）有限公司,1-2万/月,语义分析工程师,2月6日,苏州
8022,金数信息科技（苏州）有限公司,1-2万/月,数据挖掘工程师,2月6日,苏州
8023,北京中交兴路信息科技有限公司,2-3万/月,数据挖掘工程师-北京-00308,2月6日,北京-海淀区
8024,浙江每日互动网络科技股份有限公司,1.5-2.5万/月,风控产品经理,2月6日,杭州-西湖区
8025,上海使爱智能科技有限公司,50-60万/年,深度学习算法工程师,2月6日,上海-普陀区
8026,南通大数洞察网络科技有限公司,2.5-3万/月,大数据系统架构师,2月6日,南通
8027,南通大数洞察网络科技有限公司,1.5-3万/月,高级数据分析师,2月6日,南通
8028,深圳市腾讯计算机系统有限公司,,TEG05-高级安全数据研究员(北京）,2月7日,北京
8029,深圳市腾讯计算机系统有限公司,,23671-企鹅号-后台开发工程师（北京）,2月7日,北京
8030,深圳市腾讯计算机系统有限公司,,MIG16-地图众包大数据挖掘工程师,2月7日,北京
8031,深圳市腾讯计算机系统有限公司,,24111-推荐系统算法工程师,2月7日,深圳
8032,深圳市腾讯计算机系统有限公司,,24111-图像识别研究员,2月7日,深圳
8033,深圳市腾讯计算机系统有限公司,,25578-医疗AI研究员,2月7日,北京
8034,深圳市腾讯计算机系统有限公司,,23674-新闻推荐算法高级工程师（北京）,2月7日,北京
8035,南京硅基智能科技有限公司,3-6万/月,NLP自然语言处理工程师,2月6日,南京
8036,今日头条,2-4万/月,高级数据产品经理 - 数据挖掘方向,2月6日,北京
8037,今日头条,2.5-5万/月,数据仓库开发工程师,2月6日,北京
8038,上海铱芯信息科技有限公司,40-50万/年,图像视频算法工程师,2月6日,上海-浦东新区
8039,中科慧远视觉技术（洛阳）有限公司,0.7-1.8万/月,图像处理算法工程师,2月6日,北京-海淀区
8040,深圳市小草互联网金融服务有限公司,2-10万/月,数据科学家（深圳）,2月6日,深圳-南山区
8041,智慧芽信息科技（苏州）有限公司,2-3万/月,资深搜索工程师,2月6日,苏州-工业园区
8042,智慧芽信息科技（苏州）有限公司,1.5-2.5万/月,资深大数据开发工程师,2月6日,异地招聘
8043,深圳市腾讯计算机系统有限公司,,MIG15-叮当平台技术总监,2月7日,深圳
8044,深圳市腾讯计算机系统有限公司,,SA-腾讯社交广告运营开发工程师（深圳）,2月7日,深圳
8045,深圳市腾讯计算机系统有限公司,,SNG04-QQ看点数据挖掘工程师（深圳）,2月7日,深圳
8046,深圳市腾讯计算机系统有限公司,,SNG04-QQ看点推送系统后台研发工程师（深圳）,2月7日,深圳
8047,深圳市腾讯计算机系统有限公司,,SNG04-QQ看点iOS 研发工程师（深圳）,2月7日,深圳
8048,深圳市腾讯计算机系统有限公司,,SNG04-QQ看点Android研发工程师（深圳）,2月7日,深圳
8049,智慧芽信息科技（苏州）有限公司,1.5-2.5万/月,数据工程师,2月6日,上海-静安区
8050,深圳市腾讯计算机系统有限公司,,SNG04-QQ看点推送内容推荐算法工程师（深圳）,2月7日,深圳
8051,深圳市腾讯计算机系统有限公司,,MIG07-安全大数据AI工程师（深圳）,2月7日,深圳
8052,深圳市腾讯计算机系统有限公司,,SNG11-AI大数据研究员/高级工程师（深圳）,2月7日,深圳
8053,深圳市腾讯计算机系统有限公司,,SNG04-推荐算法工程师（深圳）,2月7日,深圳
8054,深圳市腾讯计算机系统有限公司,,GY0-语音识别工程师（深圳）,2月7日,深圳
8055,深圳市腾讯计算机系统有限公司,,MIG13-大数据分析师（深圳）,2月7日,深圳
8056,深圳市腾讯计算机系统有限公司,,MIG03-C++软件开发工程师（深圳）,2月7日,深圳
8057,深圳市腾讯计算机系统有限公司,,SNG04-推荐系统推荐算法工程师（深圳）,2月7日,深圳
8058,深圳市腾讯计算机系统有限公司,,SNG04-推荐系统用户画像算法工程师(深圳),2月7日,深圳
8059,智慧芽信息科技（苏州）有限公司,1-2万/月,高级客户经理（chemical 化学方向）,2月6日,异地招聘
8060,深圳市腾讯计算机系统有限公司,,MIG16-车联网搜索推荐算法工程师,2月7日,北京
8061,深圳市腾讯计算机系统有限公司,,23048-翻译君NLP算法高级工程师(北京),2月7日,北京
8062,深圳市腾讯计算机系统有限公司,,MIG12-网络技术研究员/工程师（北京/深圳）,2月7日,深圳
8063,深圳市腾讯计算机系统有限公司,,MIG12-网络技术研究员/工程师（北京/深圳）,2月7日,北京
8064,智慧芽信息科技（苏州）有限公司,1-2万/月,高级客户经理（chemical 化学方向）,2月6日,上海-静安区
8065,智慧芽信息科技（苏州）有限公司,1.5-3万/月,高级Java开发（搜索方向）,2月6日,上海-静安区
8066,智慧芽信息科技（苏州）有限公司,1-2万/月,Java开发（搜索方向）,2月6日,上海-静安区
8067,智慧芽信息科技（苏州）有限公司,2-3万/月,资深搜索引擎工程师,2月6日,苏州-工业园区
8068,智慧芽信息科技（苏州）有限公司,1-2万/月,高级客户经理（chemical 化学方向）,2月6日,异地招聘
