,location,time,sallary,name,duty
17464,北京-海淀区,1月25日,7-10万/月,北京火币天下网络技术有限公司,海外运营VIP
17465,成都-武侯区,1月25日,10万以上/月,成都新意创想建设工程有限公司,装修设计合伙团队
17466,成都-武侯区,1月25日,5-7万/月,成都新意创想建设工程有限公司,园林景观设计合伙团队
17467,异地招聘,1月25日,10-15万/月,小龙王食品有限公司,营销副总裁
17468,异地招聘,1月25日,10-15万/月,小龙王食品有限公司,营销副总裁
17469,广州-天河区,1月28日,5000元/天,广州中培项目管理咨询有限公司,PMP培训讲师
17470,异地招聘,1月28日,80-100万/年,景瑞控股,景瑞地产-投资总监\经理（深圳）
17471,南昌,1月28日,100-300万/年,正邦集团有限公司,公募基金总经理
17472,北京-朝阳区,1月28日,5-7万/月,秀兰投资集团有限公司,项目总经理（外派职位）
17473,异地招聘,1月27日,5-7万/月,奥克斯集团有限公司,集团采购总监
17474,郑州-中原区,1月27日,10万以上/月,河南龙之信房地产营销有限公司郑州...,链家地产经纪人
17475,青岛-城阳区,1月30日,5-7万/月,明通衡器集团,餐厅副经理副店长
17476,青岛-城阳区,1月30日,5-7万/月,明通衡器集团,餐饮店长
17477,青岛-城阳区,1月30日,7-10万/月,明通衡器集团,餐厅店长
17478,青岛-城阳区,1月30日,7-10万/月,明通衡器集团,餐厅经理
17479,上海,1月24日,5-7万/月,中曼石油天然气集团股份有限公司,档案管理员
17480,武汉,1月24日,100万以上/年,武汉链家宏业房地产经纪有限公司,地铁口上班+底薪4K高提点+有资源+住宿/链家房产销售
17481,南京-江宁区,1月24日,10万以上/月,敦豪物流（北京）有限公司无锡分公司,保税仓库主管Operation Supervisor
17482,无锡,1月24日,10万以上/月,敦豪物流（北京）有限公司无锡分公司,运营经理
17483,无锡-无锡新区,1月24日,10万以上/月,敦豪物流（北京）有限公司无锡分公司,仓库操作主管 Warehouse Team Leader
17484,异地招聘,1月25日,10-15万/月,小龙王食品有限公司,营销副总裁
17485,异地招聘,1月25日,10-15万/月,小龙王食品有限公司,营销副总裁
17486,北京-朝阳区,1月24日,5-10万/月,JD京东商城,商业数据分析科学家
17487,异地招聘,1月24日,60-80万/年,河南琨远集团有限公司,地区经理
17488,异地招聘,1月24日,60-80万/年,河南琨远集团有限公司,地区经理
17489,异地招聘,1月24日,60-80万/年,河南琨远集团有限公司,地区经理
17490,异地招聘,1月24日,60-80万/年,河南琨远集团有限公司,地区经理
17491,深圳-宝安区,1月25日,5-10万/月,深圳世纪河山口腔管理有限公司,正畸医生
17492,异地招聘,1月24日,60-80万/年,河南琨远集团有限公司,地区经理
17493,河北省,1月24日,60-80万/年,河南琨远集团有限公司,地区经理
17494,异地招聘,1月24日,60-80万/年,河南琨远集团有限公司,地区经理
17495,异地招聘,1月24日,60-80万/年,河南琨远集团有限公司,地区经理
17496,异地招聘,1月24日,60-80万/年,河南琨远集团有限公司,地区经理
17497,异地招聘,1月24日,60-80万/年,河南琨远集团有限公司,地区经理
17498,异地招聘,1月24日,60-80万/年,广州三次幂软件科技有限公司,销售副总
17499,广州-荔湾区,1月24日,60-80万/年,广州三次幂软件科技有限公司,销售副总
17500,武汉,1月24日,100万以上/年,武汉链家宏业房地产经纪有限公司,房产销售 新房+二手房 就近安排 带薪培训 底薪4K+提成
17501,深圳,1月22日,110-150万/年,青岛劳谦管理顾问有限公司,战略副总
17502,武汉-东西湖区,1月24日,100万以上/年,武汉链家宏业房地产经纪有限公司,链家地产汉口黄金地段诚招房产销售 提供住宿补贴
17503,深圳-罗湖区,1月24日,10万以上/月,深圳前海纳鑫控股集团有限公司,客户经理
17504,深圳-罗湖区,1月24日,10万以上/月,深圳前海纳鑫控股集团有限公司,客户经理
17505,深圳-罗湖区,1月24日,10万以上/月,深圳前海纳鑫控股集团有限公司,业务经理
17506,深圳,1月22日,90-120万/年,青岛劳谦管理顾问有限公司,品质总监
17507,衢州,1月22日,150-200万/年,青岛劳谦管理顾问有限公司,副总经理（人力行政）
17508,深圳-罗湖区,1月24日,10万以上/月,深圳前海纳鑫控股集团有限公司,客户经理
17509,深圳-罗湖区,1月24日,10万以上/月,深圳前海纳鑫控股集团有限公司,客户经理
17510,上海-浦东新区,1月22日,80-100万/年,中泰金控国际控股有限公司,PHP工程师
17511,金华,1月22日,5-7万/月,金华市兰德勘测规划有限公司,测量工程师
17512,深圳-南山区,1月22日,10-17万/月,正中投资集团有限公司,物业会计主管
17513,深圳-罗湖区,1月24日,10万以上/月,深圳前海纳鑫控股集团有限公司,客户经理
17514,深圳-福田区,1月24日,10万以上/月,深圳前海纳鑫控股集团有限公司,客户经理
17515,重庆-江北区,1月24日,7-10万/月,贵阳云岩名师汇教育咨询服务部,高薪急聘校长
17516,合肥,1月22日,60-90万/年,赛猊腾龙信息技术有限公司,大客户销售经理
17517,南京,1月22日,60-90万/年,赛猊腾龙信息技术有限公司,大客户销售经理
17518,广州,1月22日,60-90万/年,赛猊腾龙信息技术有限公司,大客户销售经理
17519,深圳,1月22日,60-90万/年,赛猊腾龙信息技术有限公司,大客户销售经理
17520,上海,1月22日,60-90万/年,赛猊腾龙信息技术有限公司,大客户销售经理
17521,北京-朝阳区,1月24日,5-7万/月,北京汉能光伏投资有限公司,招聘总监(011431)
17522,上海-普陀区,1月24日,8-12万/月,上海中梁地产集团有限公司,资本金融发展中心总经理/助理总裁
17523,异地招聘,1月23日,80-100万/年,南京融创房地产开发有限公司,市场营销总监
17524,异地招聘,1月23日,80-100万/年,南京融创房地产开发有限公司,市场营销总监
17525,北京,1月22日,60-90万/年,赛猊腾龙信息技术有限公司,大客户销售经理
17526,杭州,1月22日,60-90万/年,赛猊腾龙信息技术有限公司,大客户销售经理
17527,杭州,1月22日,6.7-9.2万/月,赛猊腾龙信息技术有限公司,区域销售总监（工作地点不限）
17528,南京,1月22日,6.7-9.2万/月,赛猊腾龙信息技术有限公司,区域销售总监（工作地点不限）
17529,广州,1月20日,3000元/天,广东君莱酒店有限公司,招聘高薪营业员  高薪 收银员
17530,镇江,1月23日,20-30万/月,南京融创房地产开发有限公司,精装修工程主管
17531,异地招聘,1月23日,20-30万/月,南京融创房地产开发有限公司,精装修工程主管
17532,异地招聘,1月23日,20-30万/月,南京融创房地产开发有限公司,精装修工程主管
17533,深圳,1月22日,6.7-9.2万/月,赛猊腾龙信息技术有限公司,区域销售总监（工作地点不限）
17534,上海,1月22日,6.7-9.2万/月,赛猊腾龙信息技术有限公司,区域销售总监（工作地点不限）
17535,上海-浦东新区,1月18日,60-80万/年,中澄地产,微信营销负责人年薪百万，招聘精英高手
17536,广州,1月20日,5-7万/月,广东君莱酒店有限公司,高薪营业员  KTV服务员 收银员
17537,广州,1月20日,5-7万/月,广东君莱酒店有限公司,高薪招聘文员 KTV服务员 助理秘书
17538,广州,1月20日,5-7万/月,广东君莱酒店有限公司,高薪服务员 KTV服务员 DJ服务员
17539,异地招聘,1月23日,5-7万/月,奥克斯集团有限公司,集团采购总监
17540,北京-海淀区,1月23日,8000元/天,北京诺波管理咨询有限公司,BPM培训讲师（***）
17541,北京-海淀区,1月23日,5000元/天,北京诺波管理咨询有限公司,OCSMP培训讲师
17542,深圳-龙岗区,1月23日,5-7万/月,深圳市倍速得电子科技有限公司,阿里巴巴国际站美工
17543,杭州,1月22日,120-150万/年,赛猊腾龙信息技术有限公司,全国销售总监（工作地点不限）
17544,南京,1月22日,120-150万/年,赛猊腾龙信息技术有限公司,全国销售总监（工作地点不限）
17545,深圳,1月22日,120-150万/年,赛猊腾龙信息技术有限公司,全国销售总监（工作地点不限）
17546,上海,1月22日,120-150万/年,赛猊腾龙信息技术有限公司,全国销售总监（工作地点不限）
17547,北京,1月22日,120-150万/年,赛猊腾龙信息技术有限公司,全国销售总监（工作地点不限）
17548,上海-浦东新区,1月18日,60-80万/年,中澄地产,百万年薪急聘微信营销人才，不问学历，只问能力
17549,上海-浦东新区,1月18日,60-80万/年,中澄地产,网络营销部年薪百万，招聘精英，招聘高手
17550,上海-浦东新区,1月18日,60-80万/年,中澄地产,百万年薪急聘微信营销人才，不问学历，只问能力
17551,广州,1月20日,3000元/天,广东君莱酒店有限公司,高薪服务员 KTV服务员 DJ服务员
17552,广州,1月20日,3000元/天,广东君莱酒店有限公司,KTV高薪招聘服务员 DJ服务员***服务员
17553,广州,1月20日,3000元/天,广东君莱酒店有限公司,广州酒店高薪招聘服务员商务助理秘书
17554,上海-崇明区,1月20日,5-7万/月,上海红御投资管理有限公司,销售经理（长兴岛项目）
17555,长沙-雨花区,1月20日,7-10万/月,长沙润焙食品贸易有限公司,烘焙业务员
17556,深圳-龙岗区,1月23日,5-7万/月,深圳市倍速得电子科技有限公司,亚马逊美工
17557,深圳-龙岗区,1月23日,5-7万/月,深圳市倍速得电子科技有限公司,亚马逊美工
17558,上海-普陀区,1月23日,5-7万/月,上海真匠文化传播有限公司,绿化养护师/园艺师
17559,延安,1月23日,60-80万/年,陕西志联行置业有限公司,资深文案策划
17560,合肥,1月22日,120-150万/年,赛猊腾龙信息技术有限公司,全国销售总监（工作地点不限）
17561,福州,1月22日,7-10万/月,广州广电计量检测股份有限公司,实验室主管/工程师（环保、食品）
17562,上海-浦东新区,1月18日,60-80万/年,中澄地产,网络营销部年薪百万，招聘精英，招聘高手
17563,上海-浦东新区,1月18日,100万以上/年,中澄地产,提供资源，急聘一手房产销售总监数名
17564,上海-浦东新区,1月18日,60-80万/年,中澄地产,微信营销总负责人年薪百万招聘精英，不看学历只看能力
17565,上海-浦东新区,1月18日,60-80万/年,中澄地产,微信营销部总负责年薪50-100万就怕没能力不怕不敢想
17566,上海-浦东新区,1月18日,60-80万/年,中澄地产,网络营销部年薪百万，招聘精英，招聘高手
17567,上海-浦东新区,1月18日,60-80万/年,中澄地产,网络营销部年薪百万，招聘精英，招聘高手
17568,上海-浦东新区,1月18日,60-80万/年,中澄地产,百万年薪急聘微信营销人才，无经验勿扰
17569,北京-朝阳区,1月20日,5-7万/月,北京汉能光伏投资有限公司,总工程师(012864)
17570,西安,1月20日,10-15万/月,陕西环通标准锅炉有限公司,省级区域经理
17571,延安,1月23日,100万以上/年,陕西志联行置业有限公司,销售总监
17572,杭州,1月23日,5-7万/月,杭州永创智能设备股份有限公司,数控车工
17573,北京-朝阳区,1月23日,60-80万/年,北京汉能光伏投资有限公司,招聘总监(012887)
17574,异地招聘,1月23日,60-80万/年,亚萨合莱（中国）投资有限公司,Sr. SQE
17575,异地招聘,1月22日,5-10万/月,深圳艾诺管理咨询有限公司,高级娱乐内容运营
17576,武汉,1月22日,6-10万/月,深圳艾诺管理咨询有限公司,技术总监
17577,南宁,1月21日,10万以上/月,广西酱紫文化传播有限公司,网络主播（收入过万）
17578,上海-浦东新区,1月18日,60-80万/年,中澄地产,网络营销部年薪百万，招聘精英，招聘高手
17579,上海-浦东新区,1月18日,100万以上/年,中澄地产,重金招聘房地产销售总监数名，欢迎有才之士
17580,上海-浦东新区,1月18日,100万以上/年,中澄地产,欢迎房产销售总监来我司挑战年薪100万
17581,上海-浦东新区,1月18日,60-80万/年,中澄地产,百万年薪急聘微信营销人才，不问学历，只问能力
17582,上海-浦东新区,1月18日,5-7万/月,中澄地产,诚招形象好气质佳 20到30岁 一手房销售精英 年薪百万
17583,北京-朝阳区,1月20日,10万以上/月,北京汉能光伏投资有限公司,大客户销售CEO/总裁 （BIPV方向） (012863)
17584,深圳-宝安区,1月20日,10万以上/月,深圳市捷能星光电科技有限公司,国内业务总临
17585,北京,1月20日,60-80万/年,尚层装饰（北京）有限公司北京分公司,别墅装饰客户经理
17586,上海-静安区,1月20日,300元/小时,德佳办公设备（上海）有限公司,少儿编程老师
17587,上海-长宁区,1月23日,60-80万/年,亚萨合莱（中国）投资有限公司,Sr. SQE
17588,天津-和平区,1月23日,10万以上/月,银谷财富（北京）投资管理有限公司...,团队经理
17589,烟台,1月23日,7-10万/月,上海中世建设咨询有限公司,土建安装预算员
17590,异地招聘,1月23日,6-15万/月,曲阜尼山文化旅游投资发展有限公司,餐饮经理
17591,南宁,1月21日,10万以上/月,广西酱紫文化传播有限公司,酷狗音乐主播（收入过万）
17592,南宁,1月21日,10万以上/月,广西酱紫文化传播有限公司,网络主播（月薪过万）
