,sallary,location,duty,name,time
11946,4500元/小时,东莞,生产组长,深圳市海盈科技股份有限公司东莞分...,2月9日
11947,60-80万/年,异地招聘,Head of Customer Service & EAS,广州市阅才人力资源服务有限公司,2月9日
11948,7-10万/月,深圳-南山区,投融资经理,深圳市前海诚帮金融服务有限公司,2月9日
11949,60-80万/年,苏州,Finance Controller,苏州市汇杰企业管理咨询有限公司,2月9日
11950,7-10万/月,上海-静安区,酒店管理事业部总经理,上海秦森园林股份有限公司,2月9日
11951,5-7万/月,上海-静安区,文旅招商运营总经理,上海秦森园林股份有限公司,2月9日
11952,5-7万/月,异地招聘,销售工程师,阿贝（武进）电子有限公司,2月9日
11953,5-7万/月,上海-静安区,项目总经理（文旅）,上海秦森园林股份有限公司,2月9日
11954,80-100万/年,上海-静安区,营销总经理,上海秦森园林股份有限公司,2月9日
11955,5-7万/月,深圳-南山区,业务拓展经理（深圳）,深圳市宏世盛实业有限公司,2月9日
11956,5-7万/月,上海,业务拓展经理（上海）,深圳市宏世盛实业有限公司,2月9日
11957,10万以上/月,广州-天河区,业务拓展经理,深圳市宏世盛实业有限公司,2月9日
11958,80-100万/年,深圳-龙岗区,市场营销总监,深圳市清泉水业股份有限公司,2月9日
11959,60-80万/年,异地招聘,项目总经理（昆山）,南京金鹰国际集团有限公司,2月9日
11960,30-60万/月,绍兴,区域审计总监,浙江海亮教育集团有限公司,2月9日
11961,30-60万/月,异地招聘,区域审计总监,浙江海亮教育集团有限公司,2月9日
11962,5-7万/月,异地招聘,营销副总,广东百盈花园房地产开发有限公司,2月9日
11963,5-7万/月,异地招聘,资深文案,福建省中电网络科技有限公司,2月9日
11964,15-20万/月,澳门,澳门巴黎人意大利VERRI男装诚聘奢侈品导购,上海崇定商贸有限公司,2月9日
11965,100万以上/年,上海-普陀区,销售总监,上海马太资产管理有限公司,2月9日
11966,5-7万/月,北京-朝阳区,Regional Sales Manager-China- Bergen Engine,罗尔斯罗伊斯商业（北京）有限公司...,2月9日
11967,5-7万/月,上海-浦东新区,Regional Sales Manager-China- Bergen Engine,罗尔斯罗伊斯商业（北京）有限公司...,2月9日
11968,20-50万/月,南昌,办事处经理,江西丹巴赫机器人股份有限公司,2月9日
11969,5-7万/月,北京,投融资经理,深圳市前海诚帮金融服务有限公司,2月9日
11970,7-10万/月,上海,投融资经理,深圳市前海诚帮金融服务有限公司,2月9日
11971,5-7万/月,昆山,磨床师傅小平磨,昆山品越精密模具有限公司,2月9日
11972,7-10万/月,昆山,数控车床师傅,昆山品越精密模具有限公司,2月9日
11973,5-7万/月,昆山,线割慢丝编程员,昆山品越精密模具有限公司,2月9日
11974,7-10万/月,异地招聘,"慢丝编程,编程员",昆山品越精密模具有限公司,2月9日
11975,888元/小时,深圳-龙岗区,优秀英语教师（六-九年级）Part-time,深圳市睿启英才文化传播有限公司,2月9日
11976,5-7万/月,异地招聘,项目总经理（江都项目）,南京金鹰国际集团有限公司,2月9日
11977,80-100万/年,异地招聘,吴江项目总经理,南京金鹰国际集团有限公司,2月9日
11978,100万以上/年,南京,南京公司副总经理/执行总经理（房产营销行业）,上海轩天实业有限公司,2月9日
11979,100万以上/年,异地招聘,南京公司副总经理/执行总经理（房产营销行业）,上海轩天实业有限公司,2月9日
11980,10万以上/月,深圳-福田区,职业经理人/总经理（展览行业）,邦创咨询有限公司,2月9日
11981,5-7万/月,上海-长宁区,珠宝销售,北京恒信凯特经贸有限责任公司,2月9日
11982,80-100万/年,广州,业务总监,小牛新财富管理有限公司,2月9日
11983,10万以上/月,贵阳,IPTV省级运营经理,贵阳朗玛信息技术股份有限公司,2月9日
11984,10万以上/月,贵阳,IPTV全国运营总监,贵阳朗玛信息技术股份有限公司,2月9日
11985,60-80万/年,上海-黄浦区,市场策略总监（集团公司+医药+医疗+健康+征信）,上海倍通数据集团,2月9日
11986,7-10万/月,东莞,油边组长,东莞厚街溪头励泰皮具制造厂,2月9日
11987,80-150万/年,异地招聘,上海城市公司投资总监,上海上坤置业有限公司,2月9日
11988,80-150万/年,异地招聘,上海城市公司投资总监,上海上坤置业有限公司,2月9日
11989,60-100万/年,上海,市场总监,普立谋咨询（上海）有限公司,2月9日
11990,10万以上/月,广州,会计经理,广东邦华集团有限公司,2月9日
11991,7-10万/月,无锡,院长,凯宜医疗和凯健养老,2月9日
11992,60-80万/年,上海-静安区,General Physician全科/内科医生,凯宜医疗和凯健养老,2月9日
11993,5-10万/月,衢州,江山原乡度假村有限公司（江山）-项目前期专员/经理,华盛达控股集团,2月9日
11994,60-80万/年,广东省,Production Manager (生产经理),上海瀚盈企业管理有限公司,2月9日
11995,60-80万/年,北京,"Technical Sales Manager,APAC",上海瀚盈企业管理有限公司,2月9日
11996,60-80万/年,上海-浦东新区,C&B Manager (薪资福利经理),上海瀚盈企业管理有限公司,2月9日
11997,100万以上/年,上海-浦东新区,HR Director,上海瀚盈企业管理有限公司,2月9日
11998,80-100万/年,广州,高级理财经理,小牛新财富管理有限公司,2月9日
11999,10万以上/月,上海-徐汇区,招聘专员,上海捷科智诚科技有限公司,2月9日
12000,5-7万/月,东莞,模具设计资深专家,广东铭利达科技有限公司,2月9日
12001,5-7万/月,东莞,冷加工CNC资深专家,广东铭利达科技有限公司,2月9日
12002,5-15万/月,沈阳,铁西初高中数学教师,北京龙文环球教育科技有限公司铁西...,2月9日
12003,60-80万/年,广州,微商运营联合创始人,广州宝诗逸化妆品有限公司,2月9日
12004,100万以上/年,武汉,平安综合客户经理,中国平安人寿保险股份有限公司前进...,2月9日
12005,8-15万/月,南京-雨花台区,售后实施工程师,中兴飞流信息科技有限公司,2月9日
12006,15-25万/月,南京-雨花台区,机器学习/深度学习算法工程师,中兴飞流信息科技有限公司,2月9日
12007,80-100万/年,宁波,城市总经理-宁波,东渡国际集团,2月9日
12008,15-25万/月,上海-普陀区,暖通工程经理,东渡国际集团,2月9日
12009,10万以上/月,广州-天河区,融资副总监,深圳前海霍恩基金管理有限公司,2月9日
12010,100万以上/年,广州-天河区,渠道总监,深圳前海霍恩基金管理有限公司,2月9日
12011,10万以上/月,广州,设备工程师,广东邦华集团有限公司,2月9日
12012,10万以上/月,广州,建筑师,广东邦华集团有限公司,2月9日
12013,10万以上/月,广州,项目助理（招标）,广东邦华集团有限公司,2月9日
12014,10万以上/月,广州,项目主管,广东邦华集团有限公司,2月9日
12015,10万以上/月,广州,土建招标工程师,广东邦华集团有限公司,2月9日
12016,10万以上/月,广州,机电招标工程师,广东邦华集团有限公司,2月9日
12017,60-80万/年,上海-浦东新区,China IT Manager,上海瀚盈企业管理有限公司,2月9日
12018,60-80万/年,上海-浦东新区,"Internal Audit Mgr,亚太区",上海瀚盈企业管理有限公司,2月9日
12019,500元/小时,北京-海淀区,高中历史老师,北京金航晨教育科技有限公司,2月9日
12020,500元/小时,北京-海淀区,高中化学老师,北京金航晨教育科技有限公司,2月9日
12021,500元/小时,北京-海淀区,高中物理老师,北京金航晨教育科技有限公司,2月9日
12022,500元/小时,北京-海淀区,高中英语老师,北京金航晨教育科技有限公司,2月9日
12023,100万以上/年,重庆,重庆城市总经理（私行财富端）,宝唛金融信息服务（上海）有限公司,2月9日
12024,5-15万/月,沈阳,高薪诚聘数学教师,北京龙文环球教育科技有限公司铁西...,2月9日
12025,5-15万/月,沈阳,初中数学教师,北京龙文环球教育科技有限公司铁西...,2月9日
12026,5-15万/月,沈阳,初高中数学教师,北京龙文环球教育科技有限公司铁西...,2月9日
12027,60-80万/年,异地招聘,大客户经理,瓦戈科技（上海）有限公司,2月9日
12028,60-80万/年,上海-浦东新区,大客户经理,瓦戈科技（上海）有限公司,2月9日
12029,5-7万/月,北京-海淀区,大客户经理,瓦戈科技（上海）有限公司,2月9日
12030,60-80万/年,上海-闵行区,客户服务质量监督副总裁（软银中国资本旗下公司）,上海新惠能环保科技有限公司,2月9日
12031,80-100万/年,上海-闵行区,供应链总监（软银中国资本旗下公司）,上海新惠能环保科技有限公司,2月9日
12032,10-20万/月,上海-浦东新区,车贷风控经理,上海麦子资产管理有限公司,2月9日
12033,10万以上/月,广州,土建预算工程师,广东邦华集团有限公司,2月9日
12034,10万以上/月,广州,安装预算工程师,广东邦华集团有限公司,2月9日
12035,10万以上/月,广州,机电工程师,广东邦华集团有限公司,2月9日
12036,60-80万/年,上海-黄浦区,项目总经理,上海象屿置业有限公司,2月9日
12037,10万以上/月,广州-天河区,大区销售经理,广东中原地产代理有限公司凯旋新世...,2月9日
12038,10万以上/月,广州-天河区,房产销售马上入职有底薪（只招***）,广东中原地产代理有限公司凯旋新世...,2月9日
12039,10万以上/月,广州-天河区,珠江新城诚招销售精英,广东中原地产代理有限公司凯旋新世...,2月9日
12040,100万以上/年,成都,成都城市总经理（私行财富端）,宝唛金融信息服务（上海）有限公司,2月9日
12041,100万以上/年,武汉,武汉城市总经理（私行财富端）,宝唛金融信息服务（上海）有限公司,2月9日
12042,100万以上/年,北京,北京城市总经理（私行财富端）,宝唛金融信息服务（上海）有限公司,2月9日
12043,100万以上/年,无锡,无锡城市总经理（私行财富端）,宝唛金融信息服务（上海）有限公司,2月9日
12044,100万以上/年,西安-碑林区,城市总经理（全国）,宝唛金融信息服务（上海）有限公司,2月9日
12045,100万以上/年,武汉,平安培训师,中国平安人寿保险股份有限公司前进...,2月9日
12046,100万以上/年,杭州-西湖区,基金业务总经理,宽华投资集团有限公司,2月9日
12047,8-13万/月,异地招聘,安装工程师(三亚）,绿城房地产建设管理集团有限公司,2月9日
12048,20-30万/月,北京-朝阳区,架构师,嘉才（北京）企业管理咨询有限公司,2月9日
12049,10-20万/月,成都,经营副总经理,四川蓝光生态环境产业有限公司,2月9日
12050,80-100万/年,成都,财务总经理,四川蓝光生态环境产业有限公司,2月9日
12051,5-7万/月,重庆-南岸区,招商专员,重庆鸿包惠网络科技有限公司,2月9日
12052,5-7万/月,重庆-南岸区,招商专员底薪3000元,重庆鸿包惠网络科技有限公司,2月9日
12053,80-100万/年,异地招聘,香港办公室CFO/董秘,朗诗集团股份有限公司,2月9日
12054,30-50万/月,南京,绿建研发总监,朗诗集团股份有限公司,2月9日
12055,10万以上/月,广州-天河区,二手房销售顾问,广东中原地产代理有限公司凯旋新世...,2月9日
12056,10万以上/月,广州-天河区,豪宅部诚招销售精英,广东中原地产代理有限公司凯旋新世...,2月9日
12057,10万以上/月,广州-天河区,中原地产诚招二手房销售顾问,广东中原地产代理有限公司凯旋新世...,2月9日
12058,10万以上/月,广州-天河区,中原地产诚招二手房销售顾问,广东中原地产代理有限公司凯旋新世...,2月9日
12059,10万以上/月,广州-天河区,珠江新城诚招销售精英,广东中原地产代理有限公司凯旋新世...,2月9日
12060,10万以上/月,广州-天河区,区域销售经理,广东中原地产代理有限公司凯旋新世...,2月9日
12061,10万以上/月,广州-天河区,区域销售,广东中原地产代理有限公司凯旋新世...,2月9日
12062,80-100万/年,武汉,平安销售精英,中国平安人寿保险股份有限公司前进...,2月9日
12063,80-100万/年,石家庄,药品院外临床省级区域总监,河南天齐生物科技有限公司,2月9日
12064,80-100万/年,济南,药品院外临床省级区域总监,河南天齐生物科技有限公司,2月9日
12065,10万以上/月,广州,办公室助理,广东邦华集团有限公司,2月9日
12066,10万以上/月,广州,楼面经理,广东邦华集团有限公司,2月9日
12067,10万以上/月,广州,资料员,广东邦华集团有限公司,2月9日
12068,10万以上/月,广州,资金主管,广东邦华集团有限公司,2月9日
12069,10-30万/月,南京,绿建研发经理,朗诗集团股份有限公司,2月9日
12070,20-40万/月,南京,绿建信息管理经理/总监,朗诗集团股份有限公司,2月9日
12071,10万以上/月,广州-天河区,大区销售经理,广东中原地产代理有限公司凯旋新世...,2月9日
12072,10万以上/月,广州-天河区,大区销售代表,广东中原地产代理有限公司凯旋新世...,2月9日
12073,10万以上/月,广州-天河区,销售主管,广东中原地产代理有限公司凯旋新世...,2月9日
